"startupName","description","WebsiteLink"
"Dizzy Assistant"," Yeni nesil araçlarda iç ve dış donanımda karbon kullanımının arttırılması ile ağırlığın azaltılması sağlanarak yakıt tüketimi düşürülebilmektedir. Grafen üstün mekanik, termal ve elektriksel özellikleri sayesinde hafif, dayanıklı ve uzun ömürlü kompozit üretiminde büyük ilgi görmektedir. Ayrıca, grafen 21. yüzyılın mucize malzemesi olarak adlandırılmaktadır ve hafifletilmiş kompozit malzemelerde pazar büyüklüğü 20 milyar dolar olarak gösterilmektedir.  Grafenin otomotiv uygulamalarında önemli yeri bulunmaktadır. Otomotiv kompozit parka imalatında vakum infüzyon ve vakum torbalama teknikleri yaygın olarak kullanılmaktadır. Bu tekniklerde çeşitli epoksi reçineler kullanılmaktadır. Çoğu da ithal edilmektedir. Proje kapsamında yerli reçine formülasyonları grafen ile geliştirilip reçinenin mekanik mukavmeti arttırılması ve elektriksel özellik kazandırılması hedeflenmektedir. Özellikle araçların dış gövdesinde karbon fiber kullanımına yönelmeden dolayı geliştirilecek olan epoksi reçineler parka birleştirmede rahatlıkla kullanılacaktır. Ayrıca, grafen hem epoksi matrisine hem de karbon fiber arayüzeyine yerleştirilebilecektir.  Projenin en önemli kısımlarından biri grafen üretim maliyetlerinin düşürülecek olmasıdır. Otomotiv sektöründe üretim kapasiteleri ton ölçeğinde olduğundan dolayı üretim maliyetlerinin düşürülmesi grafenin ticarileşmesini de hızlandıracaktır. Önerilen projede atık lastik pirolizinden elde edilen karbon malzeme grafen üretiminde ham madde kaynağı olarak kullanılacak ve geliştirilen geri dönüşüm prosesi ile elde edilecek karbon malzeme grafen gibi üstün özelliklere sahip olacaktır.  Elde edilecek olan ürün termoset reçinelere çok düşük oranlarda (%0.05-%5) homojen bir şekilde dağıtılabilecektir. Bununla beraber, grafen yakıt veriminin artması için lubrikant, uzun ömürlü ve hafif batarya ve akü üretiminde elektrot malzemesi ve aracın iç donanımında kullanılan plastiklerde güçlendirici ve hafifletici olarak da kullanımı mümkündür. Böylelikle yeni nesil araçların üretiminde karbon kullanımının arttırılması ile üretim maliyetleri de oldukça düşecektir. Girişimimiz, Yapay zeka teknolojisini kullanıp araç sahibini tanıyıp duygusal bağ kurarak sorulara cevap verip donanımları ses ile kontrol edebileceği, aynı zamanda hologram görüntüsüne sahip akıllı araç asistanı sistemi geliştirmektir. İnsanlar diğer insanlarla ya da canlılarla duygusal bağ kurmakta ve bu sayede hayatlarını devam ettirmektedir. Biriyle bağ kurulduğunda o sizi anladığında, düşündüğünde, sizi koruduğunda hoşunuza gitmektedir. İnsanlar arabalarına yüzbinlerce lira vererek satın almaktadır fakat arabalar metal yığını olmaktan öteye gidememektedir. Geliştirilen sistem ile birlikte araçlarla duygusal bağ kurulabilecektir. Tanıyacak, öğrenecek, konuşacak, söylenenleri anlayacak, öneriler sunacak, sorulara cevap verebilecektir.","https://www.dizzyassistant.com/"
"Otomazone"," Üretim alanında faaliyet gösteren tüm işletmelerin en büyük sorununu, yani tedarik sorununu ortadan kaldırmak amacıyla yola çıkan Otomazone, bir fikir olarak ortaya çıktığı günden beri hızla büyümektedir. Hızlı bir biçimde tedarik edilemeyen ufacık bir parça bile üretimin durmasına ve üreticinin ağır cezalar ödemesine neden olmaktadır. “Üretiminiz durmasın, bizimle devam etsin” sloganıyla yola çıkan Otomazone, üreticiyle tedarikçi arasında bir köprü kurmayı amaçlamaktadır. Tedarikçilerin ürünlerini daha hızlı, ucuz ve etkili birşekilde sergileyebildikleri, üreticinin ise aradıkları ürüne en hızlı ve efektif biçimde ulaşabildikleri sanal bir platformdur.  Halihazırda bir çok üreticiye hizmet veren Otomazone, 1 Temmuz 2018 tarihinde Limited Şirket olarak şirketleşmiştir. Bünyesinde üreticinin ihtiyacı olabilecek, temin edilmeye hazır, 4.350 adet farklı ürün gamı ve 118 Markayı bulundurmaktadır. Otomazone üzerinden sipariş verilen ürünler, İstanbul sınırları içerisinde bulunan tedarikçilerinin deposundan şuan için sadece Kocaeli – İstanbul – Sakarya bölgesine aynı gün ulaştırılabilmektedir. Önümüzdeki süreçte Bursa – Ankara – İzmir’de de aynı gün teslimat seçeneğini sunmayı hedeflemektedir. Ürün sitede yer almasa bile, talep edildiğinde en hızlı şekilde tedarik edebilmektedir. Otomazone, tüm üreticilere tedarik konusunda desteğini kendi bünyelerinde bir iş ortağı gibi sunmakta ve onların en önemli çözüm ortağı olmayı hedeflemektedir. Hizmet verilen alanı ve bünyesinde yer alan tedarikçi ağını genişleterek Türkiye’nin üretim yapılan tüm bölgelerine aynı kaliteli hizmeti götürmeyi amaçlamaktadır. Uzun vadede tedarik sıkıntısı yaşayan yabancı ülkeleri de bu tedarik zincirine katmak adına çalışmaları devam etmektedir.","https://www.otomazone.com/"
"Mantiscope","Mantiscope, kan hastalıklarının ön tanısında kullanılabilen, mikroskopi ve kolay paylaşım için buluta bağlı uygun maliyetli biyolojik numune tarayıcıları içeren yapay zeka tabanlı bir kan analizi hizmeti sunmaktadır. Hedef pazarı dijital hematoloji ve patoloji olup, markete 2022 yılı içerisinde girmeyi hedeflemektedir.","https://www.mantiscope.com/"
"BAKTEK","Tesislerde olusan atık suyu, uzaktan kontrol edilebilen biyoremidasyon cihazı ile doğru bakterilerin büyütülmesi, inkübasyonu ve dozajlanması ile organik atıkların parçalanması sağlanarak arıtılmaktadır. Cihaz, doğadan seçilip izole edilmiş bakterilerin besiyeriyle birleştirilmiş tablet halindeki spor formunu eser miktarda fermantasyon tankına alarak üremesini ve inkübasyonunu sağlar. Böylelikle aktif haldeki sıvı bakteri solüsyonu biyoremidasyon için en uygun hale getirilmiş olur.","https://itucekirdek.com/portfolio_page/baktek/"
"Lugath","Lugath, yüksek hacim ve sıklıkta çeviri ihtiyacı olan dijital platformlara ya da uluslararası üretici firmalara, bilinen en iyi makine çevirisi deneyimini sunabilen proaktif bir çeviri platformudur.","https://www.lugath.com/"
"CONNECTED WİSE","Akıllı trafik işaretleri ve düşük maliyetli araç içi cihazlarıyla araçların bağlı altyapı dışındaki seyahatlerinde iletişimi sürdüren görüntü tabanlı teknolojiler sunar.","https://connectedwise.com/"
"CineShort","2019 Bigbang girişimlerinden olan Cineshort, küresel ölçekte sinemaseverleri, seyir zevki yüksek harika kısa filmlerle buluşturan bir mobil uygulama platformudur. Aynı zamanda yarattığı inovatif gelir modeli ile yönetmenlerin de eserlerinden kazanç sağlamasını sağlar. Cineshort, platformunda sizi bekleyen binlerce filmiyle App Store ve Google Play’de, indirmesi izlemesi sizde!","https://www.cineshortapp.com/"
"AUTONOM TGY","Autonom, Türkiye’de ilk kez yerli otomotiv yazılımı geliştiren ve Almanya başta olmak üzere yurtdışındaki otomobil üretici ve tedarikçilerine otomotiv yazılımı ihraç eden, Türkiye’nin ve Dünya’nın gerçek sorunlarına gerçek çözümler üretmek üzere yola çıkmış bir teknoloji şirketidir. Teşhis ve Güç Yönetimi otomotiv yazılımının kalbini oluşturur. Güvenliğin birinci öncelik olduğu otomotiv sistemlerinde mevcut risklerin bertaraf edilmesi, güvenlik konseptlerinin muhtemel arızalar icin uygulanması ve sistemin doğru bir şekilde başlatılması ve kapatılması hayati önem taşımaktadır. Autonom, bütün otomotiv sistemlerinde ortak kullanılan bu iki yazılım modülünü AUTOSAR’a uygun bir şekilde geliştiriyor ve Türkiye’de ilk defa otomotiv yazılımı ihracatı gerçekleştiriyor.","www.autonom.com.tr"
"Soundbank","Soundbank, müzik dinleyicilerinin, fanların veya yatırımcıların, müziklerin dinlenme gelirlerine ortak olmasını ve düzenli gelir elde etmesini sağlamaktadır. Kullanıcılar, müzik sanatçılarına ve eserlerine yatırım yaparak, dijital dinlenme gelirleri sayesinde aylık olarak gelir elde etmesini sağlayan pazar yeridir. Spotify, Youtube Music veya Apple Music gibi dijital müzik platformları tarafından elde edilen dijital dinlenme gelirlerini kullanıcıların yatırımına açmaktadır.","https://soundbank.io/"
"Jelibot.com","Jelibot.com, firmaların dijitalleşme sürecinde yaşadıkları çağrı merkezi ve müşteri destek süreçlerindeki problemleri çözmek, bu süreçleri otomatize etmek, müşteri deneyimini uçtan uca analiz etmek ve maliyeti düşürebilmek amacıyla akıllı self servis çözümler sunan yapay zeka ve doğal dil işleme teknolojilerini içeren bir dijital asistandır. Müşterilerine self-servis çözümler sunma amacıyla sosyal medya, web sitesi, mesajlaşma uygulamaları, e-posta vb iletişim kanallarından yararlanan işletmeleri hedef alarak, sesli ve yazılı mesajları ve ürün yorumlarını duygu analizinden geçirip, kullanıcılara karşılarında insan varmışçasına doğal ifadelerle konuşarak etkileşim kurma olanağı tanır. Kullanıcıların ifadelerinden ne demek istediklerini doğru bir şekilde anlayan, karmaşık sorularını bile cevaplayan Jelibot.com’u kullanan firmalar, müşterilerin artan talep ve beklentilerini karşılayabilmekte ve operasyonel maliyetleri düşürerek daha yüksek bir Yatırım Getirisi (ROI) elde etmektedirler Self servis, iş gücü verimliliğini artırma ve müşteri deneyimini iyileştirme açısından büyük önem taşımaktadır. Jelibot.com, işletmelere verimliliklerini artırma ve müşteri deneyimini iyileştirme fırsatı tanımanın yanı sıra; müşteri bağlılığını, satış rakamlarını ve yatırım getirisini artırır.","http://www.jelibot.com/"
"ELAVES","Elaves, 0-3 yaş arası çocukların bilişsel gelişimine uygun, çoklu dil edinimini destekleyen ekransız akıllı oyuncaklar ve ebeveynler için yönetim uygulaması geliştiren bir eğitim ve teknoloji şirketidir.","https://www.elaves.com"
"Butekmi","Geleneksel el sanatları hakkında farkındalık ve talep oluşturmayı amaçlayan bir sosyal girişimdir.","https://btm.istanbul/girisimler/butekmi"
"Headports"," Headports işe alım sürecinde adayların yetkinliklerini yapay zeka tabanlı algoritmaları ile değerlendiren; yetenekleri keşfedip analiz eden bir platformdur.","https://btm.istanbul/girisimler/headsport"
"Tıkla Takın","Fiili olarak mağazaları olan kuyumcuların ve gümüşçülerin arttırılmış gerçeklik ile ürünlerini mobil uygulama üzerinden satabildikleri B2C pazar yeridir.","https://btm.istanbul/girisimler/tikla-takin"
"Casebridge","Casebridge öğrencilerin ve yeni mezunların iş dünyasını yakından tanımasına, ilgi alanlarını keşfetmelerine yardımcı olan interaktif bir kariyer okuludur. Bu bağlamda yapılan vaka yarışmaları ile kişilerin yeteneklerini keşfederek ve puanlayarak analiz etmekte ve çeşitli ödüller ile fırsatlar yakalamalarına imkân sağlayarak geleceklerine yön vermelerine imkân tanımaktadır. Ayrıca şirketlerin ekosistem üzerinde marka farkındalığı yaratarak kendilerini tanıtmalarına imkan sağlamaktadır.","https://btm.istanbul/girisimler/casebridge"
"DeepSport"," DeepSport kendi uygulaması üzerinden yapay zeka destekli spor teknolojileriyle performans ölçümü ve egzersiz rehberliği sunuyor. Görüntü işleme ve duruş analizi ile sporcu ve öğrencilerin performans testlerini gerçekleştirerek ekipman ve yönlendirme ihtiyacını ortadan kaldırıyor. Antrenörlere, beden eğitimi öğretmenlerine ve sporculara yeni nesil analiz ve raporlamayı tanıtarak becerilerin ölçülmesi ve yeteneklerin tespit edilmesinde yeni bir öncü olmayı amaçlamaktadır. Bu sistemde donanım gereksinimlerini ortadan kaldırıp bir telefon veya bilgisayar kamerasını fotosel olarak kullanarak maliyetleri azaltıyor, sporcuların test süreçlerinde erişilebilirliği ve çevikliği artırıyoruz.","https://deepsportapp.com/"
"Balistik Örtüsü","Şehir içerisinde yakalanan bomba yüklü araçların imhasında çevreye verilen hasarı en aza indirmek, sanayi alanlarında kompresör ve buhar kazanlarının patlamasında can kaybını engellemek amacıyla kullanılan bir örtüdür.","https://btm.istanbul/girisimler/balistik-ortu"
"Mikro-p","Mikro-P açık kaynak kod kütüphanesine sahip robotik bir öğrenme ve eğlence platformudur.","https://corporate.mikro-p.com/"
"Adgager","İstenilen zaman diliminde seçilmiş ve doğrulanmış kullanıcılarla beraber, kolay ve hızlı şekilde araştırmalar yapılabilen bir online platform. Bünyesinde barındırdığı 60.000 üyesiyle markaların araştırma ihtiyaçlarına cevap verebilen, ürünlerini deneyen ve geri bildirimler veren, markalara fikirler üreten, onların görevlerini yerine getirebilen bir yeni nesil araştırma şirketi.","https://www.adgager.com/"
"Sağlob","Sağlob bireylerin ticarileştirilebilir, yenilikçi, katma değerli ve özgün fikirleri ile bu fikirleri kullanmak isteyen şirketleri, güvenli şekilde bir araya getiren bir pazar yeridir.","https://www.saglob.com/"
"Okta Enerji","Türkiye'nin ilk deniz dalga enerji şirketi. Deniz dalgalarından elektrik üretimindeki tüm sorunları ortadan kaldırdık.","https://btm.istanbul/girisimler/okta-enerji"
"Magfi","Magfi, dünyanın ilk mesajlaşma toplulukları arama motorudur. WhatsApp, Telegram, Discord dahil on binlerce topluluğu Magfi sayesinde bulabilir ve katılabilirsiniz. İnsanlar kendi gruplarını da Magfi'ye ekleyerek başka insanlara ulaştırabilir. Aynı zamanda Magfi, bu topluluklar üzerinden yapay zeka ile mikro hedefleme yapılarak reklam yapılmasına olanak sağlayan Magfi Ads isminde bir dijital pazarlama çözümüne sahiptir.","https://magfi.co/"
"MeeatApp"," Kullanıcıların çevrimiçi yemek siparişi vermesi için tasarlanmış yemek siparişi uygulaması.","https://btm.istanbul/girisimler/meeatapp"
"Diner","Yüzlerce restoranın menüleri Diner’la elinin altında. Dilediğin yemeği seç, masanın üzerinde 3 boyutlu olarak görüntüle. Hiç bilmediğin yemekleri ve restoranları evinden çıkmadan keşfet. Artık damak tadını en az senin kadar bilen bir asistanın var.","https://btm.istanbul/girisimler/diner"
"Argist"," Argist satış sürecini yönetmeniz için çeşitli araçlar sunar. Bu araçlar ile satışlarınızı çok daha hızlı ve basit bir şekilde yaparak siz asıl işinize odaklanırsınız ve bu sayede satışlarınız ve hizmet kaliteniz artar.","https://argist.com"
"Arabamo","Arabamo sıfır ve 2. el otomobil parçalarının satıldığı pazaryeri sitesidir. Arabamo otomobil hizmetleri veren oto tamirhane, oto eksper, oto yıkama gibi işletmelerin listelendiği, fiyat araştırması yapabilmesini, hizmetlerin online olarak ödenmesi, online randevu alabilmesi, önceki kullanıcıların deneyimlerini görmesi gibi kolaylıklar sunar.","https://btm.istanbul/girisimler/arabamo"
"Coucle","Yer, zaman farkı olmadan uygun fiyata görüntülü özel ders veya canlı kurs yöntemiyle uzman eğitmenlerden ders alınan platform.","https://btm.istanbul/girisimler/coucle"
"Robust Dye","Robust Dye nanoteknoloji alt yapısı ile bütünleşmiş akıllı boyadır. Robust Dye boyaları %82 oranında elektrik ve ısı iletkenliğine sahip, ısıtma yöntemlerinde yalıtım sağlayarak %25 oranında tasarruf sağlamakta, aynı zamanda pazarda mevcut bulunan farklı tür ve teknolojiye sahip diğer boyalardan aşınma, darbe, kullanım süresi gibi benzer etkenlere %94 oranında daha fazla dayanıklılık göstermektedir.","https://btm.istanbul/girisimler/robustdye"
"Cyou Live","Cyou Live tüm dünyadan yetişkinlere popüler iş gücü yetenekleri ve meslek edindirme odaklı, sosyal ağ gibi çalışan küresel bir uzaktan öğrenme uygulamasıdır. Canlı sınıflarda konuştuğunuz dillerde, istediğiniz kişilerden eğitmenlik almanıza, sizin gibi öğrenen diğer kişilerle bir araya gelmenize ve uzmanı olduğunuz konularda bildiklerinizi paylaşarak gelir elde etmenize yardımcı olur.","https://btm.istanbul/girisimler/cyou-live"
"Yumbee","Türkiye’nin ilk ve tek plastiksiz kargo ile doğal arı ürünleri gönderimi yapan Yumbee, dededen toruna 3 kuşakta markalaşan bir girişimdir. İklim krizine bağlı olarak 2019 ve 2020 sezonlarında yaşanan koloni kayıpları sebebiyle BM Sürdürülebilir Kalkınma Hedefleri'ni referans alarak sözleşmeli arıcılık ile adil ticaret yapmaktadır. Geri dönüştürülebilir ambalaj ile sıfır atık, plastiksiz kargo ile daha az karbon ayak izi hedeflerini gerçekleştirmiştir. Sürdürülebilir bir Dünya için yenilikçi fikirler üretmeye devam ediyor.","https://www.yumbee.com.tr"
"Gotocure","Sağlık turizmi odaklı, hastaların deneyimlerini planlayabildikleri, kliniklerin hastalarını tanıyabildikleri iletişimlerini yönetebildikleri bir platform","https://btm.istanbul/girisimler/gotocure"
"JAMP","JAMP (Jigsaw Algebraic Magnet Puzzle) öğrencilerin en çok zorlandığı matematik konularından “Cebirsel İfade ve Özdeşliklerde 2 terimli ifadelerin çarpımı ve 2. dereceden 1 bilinmeyenli , 3 terimli ifadelerin çarpanlara ayrılması konusunun , matematik önyargısı ve korkusu olmaksızın oyun mantığı içinde öğrenilmesini hedefleyen, iklim krizi hikâyeli bir senaryo çerçevesinde ortaokul 7 ve 8. sınıf öğrencileri başta olmak üzere, yetişkinler ve hatta 5 ve 6. sınıflarında temel seviyede oynayabileceği, cebir karolarını araç olarak kullanarak hem ilgili konunun oyun içinde farkında olmadan öğrenilmesini sağlayan hem de çevre sorunlarında bilinç oluşturan eğitsel bir oyundur.","https://btm.istanbul/girisimler/jamp-cebirsel-magnet-puzzle"
"Turkish Clinics Store"," Türk kliniklerini tek bir platformda toplayıp estetik üzerine kullanıcılara güvenilir bir platform oluşturmayı hedefliyor.","https://btm.istanbul/girisimler/turkish-clinics-store"
"Ahtapot"," Ahtapot, üyelerin birbirleriyle etkileşime girmesini sağlayarak toplulukların kendi markalarını oluşturmasını ve büyütmesini sağlayan kişiselleştirilebilir topluluk platformdur.","https://ahtapotsosyalmedya.com/"
"Wogumag","Wogumag projesi dergileri haberlere bölünerek kategorize edip coğrafi konumlama eklemektedir. Dergilere haber bazlı satış imkanı yaratılmaktadır. Oluşturulacak değerli ve işlenmiş bilgi havuzu üstüne arama motoru, gezi rehberi, e-ticaret, arkadaşlık hizmetleri verecek yapı inşa edilecektir.","https://btm.istanbul/girisimler/wogumag"
