startupName,description,WebsiteLink
Meditechlabs,"Kronik hastalığı bulunan kişilerin fiziksel ve mental rehabilitasyona istedikleri zaman, istedikleri yerden ulaşabilmelerini sağlayan, yapay zeka destekli çözümleri ile hastaların kişiselleştirilmiş sağlık hizmetlerine ulaşmalarını destekleyen bir sağlık teknolojisi girişimidir.",https://www.meditechlabs.ai
Mediterra Capital,SPK onaylı girişim sermayesi şirketi,https://mediterracapital.com/
MeeatApp, Argist satış sürecini yönetmeniz için çeşitli araçlar sunar. Bu araçlar ile satışlarınızı çok daha hızlı ve basit bir şekilde yaparak siz asıl işinize odaklanırsınız ve bu sayede satışlarınız ve hizmet kaliteniz artar.,https://btm.istanbul/girisimler/meeatapp
Meinox İlaç Teknolojileri,"Meinox İlaç Teknolojileri A.Ş., 2019 yılında TÜBİTAK BiGG desteğiyle kuruldu. 2019 yılında AB Horizon KOBİ desteğini kazanan Meinox, 3275 Avrupa şirketi arasından 17. ve Türkiye 1.si olarak Avrupa’daki en iyi girişimler arasında yerini aldı. Bigbang 2019’da sahne alan Meinox, İstanbul Sanayi Odası ve Elginkan Vakfı tarafından verilen en büyük ödüllere layık görüldü. Meinox İlaç Teknolojileri A.Ş., İTÜ Magnet & Biyoteknoloji Laboratuvarı’nda RUO üretim, veteriner uygulamalar ve ilaç formulasyonu geliştirme faaliyetlerine devam etmektedir. Generates personalized product page listings for e-commerce based on individual buyers needs and the context, displays the right offer on your website or mobile app in real-time. Çözüm odaklı robotik platformlar geliştiren NextHorizons, yangın söndürme, yerin altında patlayıcıları tarama/imha etme, şüpheli cisimlere müdahale gibi çeşitli görevlere uyarlanabilir ürünler geliştirmektedir. Platform görevlere göre özelleştirilebilir – DEGU, BAL PORSUĞU ve KAR LEOPARI olmak üzere – üç robotik ürün grubundan oluşmaktadır. Ürünlerle gözlem/keşif, mayın tarama, konvoya eşlik etme, yangın söndürme gibi işlemlerin insandan olabildiğince bağımsız ve güvenli şekilde yapılması hedeflenmektedir. Projenin; mayın imhası, taşınabilir yapısı, kendi kendini yönetebilmesi gibi altıdan fazla konuda patent başvurusunda bulunulmuş ve fikri koruması başlamıştır. Robotlar gücünün bir kısmını güneş panellerinden karşılayabilmektedir.",http://www.meinoxtech.com/
MeloKnows,"Jetermo kapak kısmında bulunan toz ve tablet kahve haznesi ile gün içerisinde hazırlamış olduğunuz sıcak suyu ve kahve tozunu, günün istediğiniz saatinde küçük bir çevirme hareketi ile 3 saniyede taze ve sıcak kahve içme imkanı sağlamaktadır.",https://meloknows.com/
Menlo Music,About This Project,www.menlo-music.com
Mentor SEA,"TTO ve teknopark mentorluk programı, uzman havuzu",https://mentorsea.org/
Mentor&d (Pera EEMEA),Sosyal girişimcilere özel destek ve mentorluk,https://pera-emea.com/
Mentors Network Turkey,Online girişimci koçluk ve mentorluk ağı,https://mentorsnetworkturkey.com/
Metutech-Ban,TEB müşterilerine özel yatırımcı ağı ve girişim erişimi,https://metutechban.org/
Mflow, Dakikalar içinde kod yazmadan kendi markanız için oynanabilir reklam içeriği geliştirin.,https://mflow.app/
Microhobist,"Robeff, iç ve dış ortamlarda kullanıma uygun elektrikli sürücüsüz teslimat robotları geliştiren bir teknoloji şirketidir. Gelişmiş otonom sürüş algoritması ve fonksiyonel tasarımı ile orta ve son kilometre teslimat süreçleri için çözümler sunmaktadır.",https://www.microhobist.com/
Micronetech- Fast Covid Test," 2018 yılında TÜBİTAK desteğiyle İTÜ ARI Teknokent’te faaliyetlerine başlayan Meşk Müzik Teknolojileri, müzik eğitim ve teknolojileri alanına odaklanmış bir Ar-Ge firmasıdır. Ruşen Can Acet ve Yalçın Öksüz tarafından kurulan girişim; mühendis, müzisyen, tasarımcı ve akademisyenlerden oluşan multi-disiplin bir ekibe sahip. Meşk ekibi tarafından geliştirilmekte olan mobil uygulama, kullanıcıların eğlenerek müzik aleti çalmayı öğrenmelerine, becerilerini geliştirebilmelerine olanak tanıyor.",https://micronetech.com/
Mikro-p,"Sağlob bireylerin ticarileştirilebilir, yenilikçi, katma değerli ve özgün fikirleri ile bu fikirleri kullanmak isteyen şirketleri, güvenli şekilde bir araya getiren bir pazar yeridir.",https://corporate.mikro-p.com/
Mikronos Biyomedikal,"Organ nakli, iş ve trafik kazası geçiren ağır kanamalı hastaların önemli bir kısmında ciddi pıhtılaşma sorunları bulunabilir. Bu sebeple dünya genelinde her sene 5 milyonun üzerinde önlenebilir ölüm gerçekleşiyor. Günümüzde 1,5 milyar doları aşan Global Pıhtılaşma Testleri Pazarında, MİKRONOS’un hedef pazarını kamu ve üniversite laboratuvarları, hastaneler ve ambulans servisleri oluşturmaktadır. Enerji, ulaşım, otomotiv, su gibi sektörlerde kullanılan “endüstriyel kontrol sistemleri” siber saldırganların stratejik hedefleri arasında başı çekerken ulusal savunma örgütlerinin en büyük endişelerinden birisidir. Üretim tesislerine yapılacak siber saldırı ile kurumun saatte milyonlarca dolar kaybetmesine neden olabilecekken, enerji santrallerine yapılan siber saldırı ülke genelinde elektrik kesintisine sebep olabilir.",mikronos.com.tr
Minizone," Karma bir astro-dating uygulamasıdır. Birkaç dakika içerisine ruh eşinle tanış. Astrolojik uyumuna göre yeni insanlarla eşleş, sohbet et, arkadaşlar edin.",https://btm.istanbul/girisimler/minizone
Minorpreneurs,"Minor (Küçük) + Entrepreneur (Girişimci) kelimelerinden devşirilen girişim, 7-17 yaş arasındaki çocuk ve gençlere girişimcilik ve maker (yapmak / kendin üretmek kültüründen gelen) hareketini öğreterek, bu çocuk ve gençlerin kendi potansiyellerinin farkına varmalarını sağlar. Minorpreneurs eğitim sisteminin mevcut olan sorunlarının farkına vararak, öğrenciye özel, eğitim modelleriyle bu sorunu çözmeyi ve toplum farkındalığında olan, toplum için çözümler üreten nesiller yetiştirmeyi amaçlıyor. Yapay zekâya dayalı yüksek düzeyde kişiselleştirilmiş çevrim içi pazar yeri olan Foodpier, özel beslenme veya sağlıklı-sürdürülebilir beslenme tercihlerine sahip bireylere ve bu bağlamda üretim yapan işletmelere çevrim içi pazar yeri hizmeti sunar. Araç kullanıcılarına yakınlarındaki park yerlerinin boşluk doluluk oranını, fiyat bilgisini gösteren aynı zamanda anlaşmalı yerlerle rezervasyon yapabilme imkanı sağlayan telefon uygulaması.",https://www.minoredu.com/
Missafir,"META-LOL, Türkiye’nin ve dünyanın en çok oynanan e-spor oyunu olan League of Legends özelinde içerik üreten e-spor platformudur.",www.missafir.com
Mobil Mekan,"ajanssy, Türkiye’nin dijital medyaya bakış açısını değiştirmek amacıyla kuruldu. ajanssy’de verdiğimiz tüm hizmetleri, 10 yıllık deneyimin ürünü olan çalışma sistemimiz ile gerçekleştiriyoruz. Ekibimiz, dijital dünyada geniş bilgi ve beceriye sahip, çeşitli projelerde başarıyla yer almış deneyimli profesyonellerden oluşmaktadır. Müşterilerimizin dijital dünyaya dair tüm ihtiyaçlarını karşılayan bir ekibe sahibiz! EURIE tarafından seçilen Dünyanın en yenilikçi 20 şirketinden biriyiz. Üstelik bu şirketler arasındaki tek ajansız! Raporlamadan tasarım sürecine, yönetimden planlama & stratejiye dijital medyaya dair her şey bir arada.",https://mobilmekan.com.tr/
MobiliMap," Kıyaslio online market uygulamalarından güncel verileri çekerek kullanıcıların oluşturdukları sepeti uygulamalar arasında karşılaştırarak hız, kampanya, fiyat bakımından en uygununa yönlendirir.",https://btm.istanbul/girisimler/mobilimap
Moblobi.com,"Yazarlar köşelerinde teknoloji ve dijital dünyada bildiklerini paylaşırken; onlara her yazıları için tanıtım, SEO ve editöryel destek sağlanıyor. Böylece bireyler Moblobi.com’da yazar olarak kendilerini tanıtabiliyor ve dijitalde daha görünür olabiliyor. Moblobi.com’da kurumlar da özel profiller açabiliyor; teknoloji ve dijital odaklı ürün, hizmet, platformlarına yönelik kılavuzlar oluşturabiliyor, içerikler sunabiliyorlar. Formlar oluşturup, yeni bir satış kanalı yaratabiliyor. Moblobi.com, kurumlara köşelerinde içerik desteği de sağlıyor. “Teknoloji ve dijitalin anlaşılır hali” mottosuyla kurumsal hayatta 10 yılın üzerinde deneyimi 3 kişilik bir ekip tarafından kurulan Moblobi.com’da; binlerce içerik yayınlandı. Çok sayıda yazarı olan mecranın; derin bir içerik stoğu bulunuyor. Organik olarak yüksek bir büyüme hızı yakalayan Moblobi.com; Türkiye’nin önemli teknoloji sitelerinden biri olma yolunda hızla ilerliyor. Gelen kullanıcının siteyi terk etmediği; sektör ortalamasının oldukça üzerinde sitede kaldığı; etkileşimi yüksek bir kullanıcı kitlesine sahip olan Moblobi’nin sosyal mecralarda da çok sayıda takipçisi bulunuyor. Özel içeriklerini en.moblobi.com ingilizce sitesi ile dünyaya açan Moblobi.com; farklı dillerde içeriklerini sunarak globalde de büyümeye devam ediyor. İTÜ Çekirdek girişimleri arasında bulunan Moblobi.com; 2018 ve 2019 yıllarında Bigbang’de yer aldı; Milliyet özel ödülüne layık görüldü. Moblobi.com’u @moblobi hesaplarından sosyal medyada takip edebilir; www.moblobi.com web sitesinden ulaşabilirsiniz. About This Project  Abidos Bilişim Teknolojileri tarafından geliştirilen ve “Taksi Rehberi” adı verilen uygulama, taksi duraklarının teknolojinin tüm imkânlarından faydalanarak daha kazançlı, daha kaliteli, daha ekonomik ve daha güvenli hizmet vermesini sağlıyor. Sistemin kullanılabilmesi için taksilere, uygulamanın yüklü olduğu, GSM ve GPS desteği olan bir tablet bilgisayar, duraklara ise internet bağlantısı olan bir bilgisayar yeterli oluyor.",www.moblobi.com
Modimu," Birçok film platformlarda yer bulamadığı için seyircisine ulaşamamaktadır. Bu da sinema ekosistemine büyük zarar vermektedir Onmovi sayesinde, filmler seyircisiyle buluşabilecek. Herkes Onmovi'de hızlı ve masrafsız şekilde filmini yayınlayabilecek.",https://btm.istanbul/girisimler/modimu
Moka İstanbul," Amerika, Kanada ve İngiltere'yi hedefleyen bir fitness satış ortaklığı blogu.",https://mokaistanbul.com/
MoldSize,Konut elektrik tüketimlerini konutlara herhangi bir donanım kurulumu olmadan büyük veriden ve makine öğrenmesinden yararlanarak değerlendirir ve elektrik dağıtım şirketlerine analiz yeteneği kazandıran ürünler sağlar.,https://btm.istanbul/girisimler/moldsize
Mornero," Referandom Türkiye'deki meclisleri daha şeffaf, hesap verebilir ve katılımcı hale getirmeyi amaçlayan dijital bir platformdur. Referandom üzerinden kullanıcılar, TBMM ve İstanbul-Ankara-İzmir Büyükşehir Belediye Meclislerinin gündemlerini kısa özetler halinde takip edebilir, teklifleri oylayarak görüşlerini belirtebilir. Referandom, bir geri bildirim mekanizması işlevi görerek Türkiye'deki siyasiler ve vatandaşlar arasında bir köprü kurmayı hedefler. Referandom, CDR'nin bir projesidir. CDR Türkiye'deki yasama süreçleri hakkında araştırmalar yapmaya ve politika odaklı teknolojiler geliştirmeye odaklanan kâr amacı gütmeyen bir organizasyondur.",https://btm.istanbul/girisimler/mornero
Museleon,"Çizgi hikaye ve çizgi romanlara ev sahipliği yaparken, kullanıcılarına eğlence ve gelir vadeden bir online platformdur.",https://btm.istanbul/girisimler/softhion
My Uni,Casual food restoranlarında online sipariş ve rezervasyon yapılmasını sağlayan pazaryeri uygulamasıdır.,https://myunitr.github.io/mentor/
MİKRO-P," Mikro-P, programlanabilir, küçük, otonom bir koloni robot platformudur. Üzerinde 25 adet sensor ve donanım bulunan Mikro-P, tek satırlık kod ile karmaşık fonksiyonları yerine getirebilme özelliği sayesinde her yaştan ve her seviyeden kullanıcı tarafından kolayca programlanabilmektedir.  İlk nesil Mikro-P platformu yazılım ve elektronik öğrenmek, proje geliştirmek ve çeşitli araştırmalarda piyasada bulunan Arduino, Beaglebone, Raspberry pi gibi geliştirme kartları ile birlikte yada yerlerine kullanılmak üzere tasarlanmıştır. Çeşitli ilave sensörler ve donanımlar ile geliştirilebilen Mikro-P hemen her projeye uyum sağlayabilir.  Kullanıcılar, basit fonksiyonlar sayesinde korkak, cesur, meraklı gibi karakter modları arasından kolayca seçim yapabilir, kolonilerindeki Mikro-p‘ leri aynı görevi farklı yaklaşımlar ile tamamlamak üzere programlayabilirler.  Mikro-P’lerin birbirleri ile veri ve işlem paylaşımı yapabilmeleri, ucuz, gözden çıkarılabilir olmaları, Milro-P’lerin güvenlik, sanayi, büyük alanlardan veri toplanması, radyoaktif, biyolojik veya kimyasal kontaminasyonun olduğu bölgelerde gözlem ve veri toplanması, arama kurtarma, tarım, mağara ve binaların 3D haritalanması gibi faliyetlerde kullanılmasına olanak sağlamaktadır. SmartIR, güvenli sürüş ve sağlık risklerini değerlendirmek için sürücü fizyolojisini ve davranışlarını analiz eden yapay zeka çözümleri sunmaktadır. Otomobil yarışlarında sonuçları belirleyen iki unsur pilotaj ve otomobilin performansıdır. Performansı belirleyen unsur ise yarış otomobilinin piste hazırlanma sürecinde ortaya çıkar. Yarış otomobilleri, her piste çıkış için tekrar yoğun bir hazırlık sürecinden geçer, ki buradaki en önemli işlem tekerlek açılarının ayarlanmasıdır. Yarış pistine, otomobile, pilota ve yarış mühendisinin tercihlerine göre belirlenen bu ayarlarla araç dinamikleri istenen şekle getirilir. Bu ayarı yapabilmek için ise otomobilin öncelikle düz bir zemine alınması gerekir. Düz zemin, piyasadaki tüm ürünlerle halihazırda el emeğiyle hazırlanır. Yaklaşık 1 saat ve en az 2 mekanikerin yoğun emeğiyle tamamlanan işlemin sonunda hiçbir zaman istenen hassasiyet sağlanamaz. Bu yüzden tekerlek açıları gerçekten istenen şekilde ayarlanamamış olur ve araç dinamikleri beklenen şekle tam olarak gelemez.",mikro-p.com
NANOGRAFEN," Grafenin otomotiv uygulamalarında önemli yeri bulunmaktadır. Otomotiv kompozit parka imalatında vakum infüzyon ve vakum torbalama teknikleri yaygın olarak kullanılmaktadır. Bu tekniklerde çeşitli epoksi reçineler kullanılmaktadır. Çoğu da ithal edilmektedir. Proje kapsamında yerli reçine formülasyonları grafen ile geliştirilip reçinenin mekanik mukavmeti arttırılması ve elektriksel özellik kazandırılması hedeflenmektedir. Özellikle araçların dış gövdesinde karbon fiber kullanımına yönelmeden dolayı geliştirilecek olan epoksi reçineler parka birleştirmede rahatlıkla kullanılacaktır. Ayrıca, grafen hem epoksi matrisine hem de karbon fiber arayüzeyine yerleştirilebilecektir.  Projenin en önemli kısımlarından biri grafen üretim maliyetlerinin düşürülecek olmasıdır. Otomotiv sektöründe üretim kapasiteleri ton ölçeğinde olduğundan dolayı üretim maliyetlerinin düşürülmesi grafenin ticarileşmesini de hızlandıracaktır. Önerilen projede atık lastik pirolizinden elde edilen karbon malzeme grafen üretiminde ham madde kaynağı olarak kullanılacak ve geliştirilen geri dönüşüm prosesi ile elde edilecek karbon malzeme grafen gibi üstün özelliklere sahip olacaktır.  Elde edilecek olan ürün termoset reçinelere çok düşük oranlarda (%0.05-%5) homojen bir şekilde dağıtılabilecektir. Bununla beraber, grafen yakıt veriminin artması için lubrikant, uzun ömürlü ve hafif batarya ve akü üretiminde elektrot malzemesi ve aracın iç donanımında kullanılan plastiklerde güçlendirici ve hafifletici olarak da kullanımı mümkündür. Böylelikle yeni nesil araçların üretiminde karbon kullanımının arttırılması ile üretim maliyetleri de oldukça düşecektir. Girişimimiz, Yapay zeka teknolojisini kullanıp araç sahibini tanıyıp duygusal bağ kurarak sorulara cevap verip donanımları ses ile kontrol edebileceği, aynı zamanda hologram görüntüsüne sahip akıllı araç asistanı sistemi geliştirmektir. İnsanlar diğer insanlarla ya da canlılarla duygusal bağ kurmakta ve bu sayede hayatlarını devam ettirmektedir. Biriyle bağ kurulduğunda o sizi anladığında, düşündüğünde, sizi koruduğunda hoşunuza gitmektedir. İnsanlar arabalarına yüzbinlerce lira vererek satın almaktadır fakat arabalar metal yığını olmaktan öteye gidememektedir. Geliştirilen sistem ile birlikte araçlarla duygusal bağ kurulabilecektir. Tanıyacak, öğrenecek, konuşacak, söylenenleri anlayacak, öneriler sunacak, sorulara cevap verebilecektir. About This Project",https://itucekirdek.com/portfolio_page/nanografen/
